"Step","train/loss","fresh-mountain-14 - train/loss__MIN","fresh-mountain-14 - train/loss__MAX","eval/loss","fresh-mountain-14 - eval/loss__MIN","fresh-mountain-14 - eval/loss__MAX"
"4501","2.0422","2.0422","2.0422","","",""
"4502","1.4546","1.4546","1.4546","","",""
"4503","2.4998","2.4998","2.4998","","",""
"4504","1.9851","1.9851","1.9851","","",""
"4505","2.048","2.048","2.048","","",""
"4506","2.7654","2.7654","2.7654","","",""
"4507","1.4122","1.4122","1.4122","","",""
"4508","1.9773","1.9773","1.9773","","",""
"4509","2.5412","2.5412","2.5412","","",""
"4510","1.1258","1.1258","1.1258","","",""
"4511","1.3647","1.3647","1.3647","","",""
"4512","2.0782","2.0782","2.0782","","",""
"4513","1.4367","1.4367","1.4367","","",""
"4514","1.5393","1.5393","1.5393","","",""
"4515","1.9838","1.9838","1.9838","","",""
"4516","1.5182","1.5182","1.5182","","",""
"4517","2.925","2.925","2.925","","",""
"4518","2.2242","2.2242","2.2242","","",""
"4519","1.9229","1.9229","1.9229","","",""
"4520","1.0459","1.0459","1.0459","","",""
"4521","1.8459","1.8459","1.8459","","",""
"4522","1.6543","1.6543","1.6543","","",""
"4523","0.5811","0.5811","0.5811","","",""
"4524","2.4167","2.4167","2.4167","","",""
"4525","1.3407","1.3407","1.3407","","",""
"4526","2.094","2.094","2.094","","",""
"4527","1.7934","1.7934","1.7934","","",""
"4528","2.5825","2.5825","2.5825","","",""
"4529","2.6794","2.6794","2.6794","","",""
"4530","1.8766","1.8766","1.8766","","",""
"4531","1.3415","1.3415","1.3415","","",""
"4532","2.2487","2.2487","2.2487","","",""
"4533","1.2939","1.2939","1.2939","","",""
"4534","2.7141","2.7141","2.7141","","",""
"4535","2.2556","2.2556","2.2556","","",""
"4536","1.6425","1.6425","1.6425","","",""
"4537","1.5401","1.5401","1.5401","","",""
"4538","1.6043","1.6043","1.6043","","",""
"4539","1.9667","1.9667","1.9667","","",""
"4540","2.062","2.062","2.062","","",""
"4541","1.73","1.73","1.73","","",""
"4542","2.253","2.253","2.253","","",""
"4543","1.4651","1.4651","1.4651","","",""
"4544","1.2621","1.2621","1.2621","","",""
"4545","1.4044","1.4044","1.4044","","",""
"4546","1.4339","1.4339","1.4339","","",""
"4547","1.5866","1.5866","1.5866","","",""
"4548","1.4576","1.4576","1.4576","","",""
"4549","1.9405","1.9405","1.9405","","",""
"4550","0.9816","0.9816","0.9816","","",""
"4551","2.5875","2.5875","2.5875","","",""
"4552","1.3251","1.3251","1.3251","","",""
"4553","1.5542","1.5542","1.5542","","",""
"4554","2.1537","2.1537","2.1537","","",""
"4555","1.8475","1.8475","1.8475","","",""
"4556","1.8406","1.8406","1.8406","","",""
"4557","1.6429","1.6429","1.6429","","",""
"4558","0.9516","0.9516","0.9516","","",""
"4559","1.9606","1.9606","1.9606","","",""
"4560","0.7504","0.7504","0.7504","","",""
"4561","3.0845","3.0845","3.0845","","",""
"4562","1.914","1.914","1.914","","",""
"4563","1.5299","1.5299","1.5299","","",""
"4564","1.277","1.277","1.277","","",""
"4565","1.8925","1.8925","1.8925","","",""
"4566","1.2343","1.2343","1.2343","","",""
"4567","1.8416","1.8416","1.8416","","",""
"4568","1.5527","1.5527","1.5527","","",""
"4569","0.8012","0.8012","0.8012","","",""
"4570","1.4166","1.4166","1.4166","","",""
"4571","1.1142","1.1142","1.1142","","",""
"4572","1.8924","1.8924","1.8924","","",""
"4573","3.27","3.27","3.27","","",""
"4574","1.7945","1.7945","1.7945","","",""
"4575","2.2401","2.2401","2.2401","","",""
"4576","1.156","1.156","1.156","","",""
"4577","1.7758","1.7758","1.7758","","",""
"4578","1.2621","1.2621","1.2621","","",""
"4579","1.6547","1.6547","1.6547","","",""
"4580","2.6263","2.6263","2.6263","","",""
"4581","0.6071","0.6071","0.6071","","",""
"4582","1.4741","1.4741","1.4741","","",""
"4583","1.9279","1.9279","1.9279","","",""
"4584","0.826","0.826","0.826","","",""
"4585","0.9371","0.9371","0.9371","","",""
"4586","1.8654","1.8654","1.8654","","",""
"4587","1.6023","1.6023","1.6023","","",""
"4588","1.7798","1.7798","1.7798","","",""
"4589","0.9154","0.9154","0.9154","","",""
"4590","2.5403","2.5403","2.5403","","",""
"4591","1.0992","1.0992","1.0992","","",""
"4592","0.7939","0.7939","0.7939","","",""
"4593","1.9771","1.9771","1.9771","","",""
"4594","1.7417","1.7417","1.7417","","",""
"4595","1.7915","1.7915","1.7915","","",""
"4596","2.742","2.742","2.742","","",""
"4597","0.6962","0.6962","0.6962","","",""
"4598","0.6186","0.6186","0.6186","","",""
"4599","1.6033","1.6033","1.6033","","",""
"4600","1.5625","1.5625","1.5625","","",""
"4601","2.6889","2.6889","2.6889","","",""
"4602","2.8047","2.8047","2.8047","","",""
"4603","1.7338","1.7338","1.7338","","",""
"4604","0.6124","0.6124","0.6124","","",""
"4605","0.7462","0.7462","0.7462","","",""
"4606","1.9277","1.9277","1.9277","","",""
"4607","1.3126","1.3126","1.3126","","",""
"4608","1.802","1.802","1.802","","",""
"4609","1.0946","1.0946","1.0946","","",""
"4610","1.0705","1.0705","1.0705","","",""
"4611","1.5374","1.5374","1.5374","","",""
"4612","1.0781","1.0781","1.0781","","",""
"4613","1.7202","1.7202","1.7202","","",""
"4614","1.1105","1.1105","1.1105","","",""
"4615","1.1646","1.1646","1.1646","","",""
"4616","2.3234","2.3234","2.3234","","",""
"4617","0.8538","0.8538","0.8538","","",""
"4618","1.7498","1.7498","1.7498","","",""
"4619","1.7449","1.7449","1.7449","","",""
"4620","1.3461","1.3461","1.3461","","",""
"4621","0.7634","0.7634","0.7634","","",""
"4622","2.2015","2.2015","2.2015","","",""
"4623","1.2148","1.2148","1.2148","","",""
"4624","1.736","1.736","1.736","","",""
"4625","1.9456","1.9456","1.9456","","",""
"4626","1.6068","1.6068","1.6068","","",""
"4627","2.2447","2.2447","2.2447","","",""
"4628","1.9454","1.9454","1.9454","","",""
"4629","2.0753","2.0753","2.0753","","",""
"4630","1.7445","1.7445","1.7445","","",""
"4631","1.9233","1.9233","1.9233","","",""
"4632","2.019","2.019","2.019","","",""
"4633","2.1629","2.1629","2.1629","","",""
"4634","2.3424","2.3424","2.3424","","",""
"4635","2.0781","2.0781","2.0781","","",""
"4636","2.3706","2.3706","2.3706","","",""
"4637","1.6382","1.6382","1.6382","","",""
"4638","2.1059","2.1059","2.1059","","",""
"4639","2.0118","2.0118","2.0118","","",""
"4640","1.7841","1.7841","1.7841","","",""
"4641","1.7122","1.7122","1.7122","","",""
"4642","2.5402","2.5402","2.5402","","",""
"4643","1.9494","1.9494","1.9494","","",""
"4644","2.7586","2.7586","2.7586","","",""
"4645","1.6439","1.6439","1.6439","","",""
"4646","0.8043","0.8043","0.8043","","",""
"4647","2.5145","2.5145","2.5145","","",""
"4648","2.0634","2.0634","2.0634","","",""
"4649","1.4718","1.4718","1.4718","","",""
"4650","1.242","1.242","1.242","","",""
"4651","1.6913","1.6913","1.6913","","",""
"4652","1.3253","1.3253","1.3253","","",""
"4653","2.8008","2.8008","2.8008","","",""
"4654","2.2825","2.2825","2.2825","","",""
"4655","2.0467","2.0467","2.0467","","",""
"4656","1.9892","1.9892","1.9892","","",""
"4657","1.9129","1.9129","1.9129","","",""
"4658","2.3409","2.3409","2.3409","","",""
"4659","1.4142","1.4142","1.4142","","",""
"4660","1.6051","1.6051","1.6051","","",""
"4661","1.9884","1.9884","1.9884","","",""
"4662","2.2695","2.2695","2.2695","","",""
"4663","2.3088","2.3088","2.3088","","",""
"4664","1.5178","1.5178","1.5178","","",""
"4665","2.6507","2.6507","2.6507","","",""
"4666","2.5628","2.5628","2.5628","","",""
"4667","2.0149","2.0149","2.0149","","",""
"4668","1.5714","1.5714","1.5714","","",""
"4669","1.3551","1.3551","1.3551","","",""
"4670","1.9709","1.9709","1.9709","","",""
"4671","1.4635","1.4635","1.4635","","",""
"4672","2.5963","2.5963","2.5963","","",""
"4673","1.3786","1.3786","1.3786","","",""
"4674","1.8199","1.8199","1.8199","","",""
"4675","2.3558","2.3558","2.3558","","",""
"4676","2.1797","2.1797","2.1797","","",""
"4677","1.9638","1.9638","1.9638","","",""
"4678","1.7857","1.7857","1.7857","","",""
"4679","1.6109","1.6109","1.6109","","",""
"4680","2.8406","2.8406","2.8406","","",""
"4681","1.8248","1.8248","1.8248","","",""
"4682","1.643","1.643","1.643","","",""
"4683","1.5077","1.5077","1.5077","","",""
"4684","1.0207","1.0207","1.0207","","",""
"4685","2.001","2.001","2.001","","",""
"4686","2.0291","2.0291","2.0291","","",""
"4687","1.8882","1.8882","1.8882","","",""
"4688","1.9307","1.9307","1.9307","","",""
"4689","1.6872","1.6872","1.6872","","",""
"4690","1.5757","1.5757","1.5757","","",""
"4691","0.9659","0.9659","0.9659","","",""
"4692","1.6011","1.6011","1.6011","","",""
"4693","1.8685","1.8685","1.8685","","",""
"4694","2.7163","2.7163","2.7163","","",""
"4695","1.9306","1.9306","1.9306","","",""
"4696","1.9072","1.9072","1.9072","","",""
"4697","2.3568","2.3568","2.3568","","",""
"4698","2.6291","2.6291","2.6291","","",""
"4699","2.1916","2.1916","2.1916","","",""
"4700","2.4227","2.4227","2.4227","","",""
"4701","1.1742","1.1742","1.1742","","",""
"4702","1.4836","1.4836","1.4836","","",""
"4703","1.9549","1.9549","1.9549","","",""
"4704","1.8725","1.8725","1.8725","","",""
"4705","1.1448","1.1448","1.1448","","",""
"4706","2.2071","2.2071","2.2071","","",""
"4707","1.8788","1.8788","1.8788","","",""
"4708","1.4319","1.4319","1.4319","","",""
"4709","1.8438","1.8438","1.8438","","",""
"4710","1.682","1.682","1.682","","",""
"4711","1.2204","1.2204","1.2204","","",""
"4712","2.0154","2.0154","2.0154","","",""
"4713","2.9215","2.9215","2.9215","","",""
"4714","1.7723","1.7723","1.7723","","",""
"4715","1.7389","1.7389","1.7389","","",""
"4716","2.7117","2.7117","2.7117","","",""
"4717","2.1046","2.1046","2.1046","","",""
"4718","2.6864","2.6864","2.6864","","",""
"4719","1.1883","1.1883","1.1883","","",""
"4720","0.8728","0.8728","0.8728","","",""
"4721","1.9907","1.9907","1.9907","","",""
"4722","2.3289","2.3289","2.3289","","",""
"4723","1.3176","1.3176","1.3176","","",""
"4724","1.0917","1.0917","1.0917","","",""
"4725","2.1346","2.1346","2.1346","","",""
"4726","1.9002","1.9002","1.9002","","",""
"4727","1.5777","1.5777","1.5777","","",""
"4728","2.5378","2.5378","2.5378","","",""
"4729","2.0728","2.0728","2.0728","","",""
"4730","2.0329","2.0329","2.0329","","",""
"4731","1.9308","1.9308","1.9308","","",""
"4732","1.9733","1.9733","1.9733","","",""
"4733","2.5523","2.5523","2.5523","","",""
"4734","1.1834","1.1834","1.1834","","",""
"4735","1.2832","1.2832","1.2832","","",""
"4736","1.3826","1.3826","1.3826","","",""
"4737","1.6914","1.6914","1.6914","","",""
"4738","1.1238","1.1238","1.1238","","",""
"4739","2.242","2.242","2.242","","",""
"4740","0.6157","0.6157","0.6157","","",""
"4741","1.0181","1.0181","1.0181","","",""
"4742","1.3798","1.3798","1.3798","","",""
"4743","1.3637","1.3637","1.3637","","",""
"4744","1.8332","1.8332","1.8332","","",""
"4745","2.0148","2.0148","2.0148","","",""
"4746","1.7914","1.7914","1.7914","","",""
"4747","0.4196","0.4196","0.4196","","",""
"4748","2.336","2.336","2.336","","",""
"4749","1.2715","1.2715","1.2715","","",""
"4750","1.7142","1.7142","1.7142","","",""
"4751","1.5661","1.5661","1.5661","","",""
"4752","2.1422","2.1422","2.1422","","",""
"4753","2.5113","2.5113","2.5113","","",""
"4754","0.7777","0.7777","0.7777","","",""
"4755","1.4154","1.4154","1.4154","","",""
"4756","1.7909","1.7909","1.7909","","",""
"4757","1.6031","1.6031","1.6031","","",""
"4758","2.2654","2.2654","2.2654","","",""
"4759","0.8668","0.8668","0.8668","","",""
"4760","1.9522","1.9522","1.9522","","",""
"4761","1.4214","1.4214","1.4214","","",""
"4762","1.9814","1.9814","1.9814","","",""
"4763","0.4177","0.4177","0.4177","","",""
"4764","1.2921","1.2921","1.2921","","",""
"4765","1.5992","1.5992","1.5992","","",""
"4766","1.8778","1.8778","1.8778","","",""
"4767","2.0734","2.0734","2.0734","","",""
"4768","1.7636","1.7636","1.7636","","",""
"4769","1.7454","1.7454","1.7454","","",""
"4770","1.6282","1.6282","1.6282","","",""
"4771","1.9651","1.9651","1.9651","","",""
"4772","1.9351","1.9351","1.9351","","",""
"4773","1.5195","1.5195","1.5195","","",""
"4774","2.3541","2.3541","2.3541","","",""
"4775","1.3191","1.3191","1.3191","","",""
"4776","1.638","1.638","1.638","","",""
"4777","2.0426","2.0426","2.0426","","",""
"4778","1.8252","1.8252","1.8252","","",""
"4779","1.7226","1.7226","1.7226","","",""
"4780","2.3131","2.3131","2.3131","","",""
"4781","0.9292","0.9292","0.9292","","",""
"4782","2.5642","2.5642","2.5642","","",""
"4783","0.924","0.924","0.924","","",""
"4784","0.8476","0.8476","0.8476","","",""
"4785","1.1288","1.1288","1.1288","","",""
"4786","1.2947","1.2947","1.2947","","",""
"4787","2.5435","2.5435","2.5435","","",""
"4788","1.2753","1.2753","1.2753","","",""
"4789","2.5851","2.5851","2.5851","","",""
"4790","2.4998","2.4998","2.4998","","",""
"4791","3.1665","3.1665","3.1665","","",""
"4792","1.0582","1.0582","1.0582","","",""
"4793","1.4302","1.4302","1.4302","","",""
"4794","2.3818","2.3818","2.3818","","",""
"4795","0.9195","0.9195","0.9195","","",""
"4796","0.6323","0.6323","0.6323","","",""
"4797","0.6714","0.6714","0.6714","","",""
"4798","1.6632","1.6632","1.6632","","",""
"4799","1.8918","1.8918","1.8918","","",""
"4800","1.3345","1.3345","1.3345","","",""
"4801","1.0513","1.0513","1.0513","","",""
"4802","0.671","0.671","0.671","","",""
"4803","1.345","1.345","1.345","","",""
"4804","0.9418","0.9418","0.9418","","",""
"4805","2.3737","2.3737","2.3737","","",""
"4806","2.489","2.489","2.489","","",""
"4807","0.743","0.743","0.743","","",""
"4808","","","","1.811713457107544","1.811713457107544","1.811713457107544"
"4809","1.3557","1.3557","1.3557","","",""
"4810","1.3987","1.3987","1.3987","","",""
"4811","1.2722","1.2722","1.2722","","",""
"4812","1.1405","1.1405","1.1405","","",""
"4813","0.751","0.751","0.751","","",""
"4814","1.6041","1.6041","1.6041","","",""
"4815","2.5334","2.5334","2.5334","","",""
"4816","1.0333","1.0333","1.0333","","",""
"4817","1.2878","1.2878","1.2878","","",""
"4818","2.0769","2.0769","2.0769","","",""
"4819","1.8887","1.8887","1.8887","","",""
"4820","1.1409","1.1409","1.1409","","",""
"4821","1.6487","1.6487","1.6487","","",""
"4822","1.8874","1.8874","1.8874","","",""
"4823","1.5483","1.5483","1.5483","","",""
"4824","1.7524","1.7524","1.7524","","",""
"4825","2.161","2.161","2.161","","",""
"4826","2.3419","2.3419","2.3419","","",""
"4827","0.657","0.657","0.657","","",""
"4828","1.6724","1.6724","1.6724","","",""
"4829","1.0568","1.0568","1.0568","","",""
"4830","2.2775","2.2775","2.2775","","",""
"4831","2.3155","2.3155","2.3155","","",""
"4832","1.7364","1.7364","1.7364","","",""
"4833","1.6729","1.6729","1.6729","","",""
"4834","1.8043","1.8043","1.8043","","",""
"4835","1.3196","1.3196","1.3196","","",""
"4836","1.4375","1.4375","1.4375","","",""
"4837","3.0451","3.0451","3.0451","","",""
"4838","1.3219","1.3219","1.3219","","",""
"4839","2.1103","2.1103","2.1103","","",""
"4840","1.6686","1.6686","1.6686","","",""
"4841","1.4781","1.4781","1.4781","","",""
"4842","1.9529","1.9529","1.9529","","",""
"4843","2.1349","2.1349","2.1349","","",""
"4844","1.3232","1.3232","1.3232","","",""
"4845","1.9263","1.9263","1.9263","","",""
"4846","1.7524","1.7524","1.7524","","",""
"4847","1.5786","1.5786","1.5786","","",""
"4848","2.6015","2.6015","2.6015","","",""
"4849","1.0222","1.0222","1.0222","","",""
"4850","2.3619","2.3619","2.3619","","",""
"4851","2.0575","2.0575","2.0575","","",""
"4852","1.6928","1.6928","1.6928","","",""
"4853","1.6887","1.6887","1.6887","","",""
"4854","0.9808","0.9808","0.9808","","",""
"4855","2.7729","2.7729","2.7729","","",""
"4856","1.711","1.711","1.711","","",""
"4857","1.2761","1.2761","1.2761","","",""
"4858","1.9342","1.9342","1.9342","","",""
"4859","1.6961","1.6961","1.6961","","",""
"4860","2.1729","2.1729","2.1729","","",""
"4861","1.6992","1.6992","1.6992","","",""
"4862","1.4401","1.4401","1.4401","","",""
"4863","2.0588","2.0588","2.0588","","",""
"4864","1.3046","1.3046","1.3046","","",""
"4865","2.0472","2.0472","2.0472","","",""
"4866","2.211","2.211","2.211","","",""
"4867","2.4304","2.4304","2.4304","","",""
"4868","2.3908","2.3908","2.3908","","",""
"4869","2.5927","2.5927","2.5927","","",""
"4870","1.8139","1.8139","1.8139","","",""
"4871","2.4051","2.4051","2.4051","","",""
"4872","1.7739","1.7739","1.7739","","",""
"4873","1.5295","1.5295","1.5295","","",""
"4874","1.2643","1.2643","1.2643","","",""
"4875","1.8208","1.8208","1.8208","","",""
"4876","0.9287","0.9287","0.9287","","",""
"4877","1.3779","1.3779","1.3779","","",""
"4878","1.4374","1.4374","1.4374","","",""
"4879","2.1587","2.1587","2.1587","","",""
"4880","2.179","2.179","2.179","","",""
"4881","1.1584","1.1584","1.1584","","",""
"4882","1.9467","1.9467","1.9467","","",""
"4883","2.3065","2.3065","2.3065","","",""
"4884","2.0744","2.0744","2.0744","","",""
"4885","2.0019","2.0019","2.0019","","",""
"4886","1.9821","1.9821","1.9821","","",""
"4887","1.3306","1.3306","1.3306","","",""
"4888","1.1663","1.1663","1.1663","","",""
"4889","1.5967","1.5967","1.5967","","",""
"4890","2.8716","2.8716","2.8716","","",""
"4891","1.4639","1.4639","1.4639","","",""
"4892","1.3939","1.3939","1.3939","","",""
"4893","2.105","2.105","2.105","","",""
"4894","1.5441","1.5441","1.5441","","",""
"4895","1.9663","1.9663","1.9663","","",""
"4896","1.7122","1.7122","1.7122","","",""
"4897","1.4104","1.4104","1.4104","","",""
"4898","1.8595","1.8595","1.8595","","",""
"4899","1.5362","1.5362","1.5362","","",""
"4900","1.8604","1.8604","1.8604","","",""
"4901","1.644","1.644","1.644","","",""
"4902","1.7083","1.7083","1.7083","","",""
"4903","1.6631","1.6631","1.6631","","",""
"4904","1.6422","1.6422","1.6422","","",""
"4905","2.2096","2.2096","2.2096","","",""
"4906","1.8868","1.8868","1.8868","","",""
"4907","1.5761","1.5761","1.5761","","",""
"4908","1.7692","1.7692","1.7692","","",""
"4909","1.5547","1.5547","1.5547","","",""
"4910","1.7406","1.7406","1.7406","","",""
"4911","1.8762","1.8762","1.8762","","",""
"4912","1.7352","1.7352","1.7352","","",""
"4913","1.2491","1.2491","1.2491","","",""
"4914","1.7517","1.7517","1.7517","","",""
"4915","0.7219","0.7219","0.7219","","",""
"4916","1.3963","1.3963","1.3963","","",""
"4917","2.0077","2.0077","2.0077","","",""
"4918","1.5935","1.5935","1.5935","","",""
"4919","1.3577","1.3577","1.3577","","",""
"4920","1.7176","1.7176","1.7176","","",""
"4921","2.8318","2.8318","2.8318","","",""
"4922","1.3793","1.3793","1.3793","","",""
"4923","2.4408","2.4408","2.4408","","",""
"4924","1.8614","1.8614","1.8614","","",""
"4925","2.421","2.421","2.421","","",""
"4926","1.8116","1.8116","1.8116","","",""
"4927","1.5701","1.5701","1.5701","","",""
"4928","1.9072","1.9072","1.9072","","",""
"4929","2.0201","2.0201","2.0201","","",""
"4930","1.552","1.552","1.552","","",""
"4931","2.4419","2.4419","2.4419","","",""
"4932","1.9839","1.9839","1.9839","","",""
"4933","1.37","1.37","1.37","","",""
"4934","2.0864","2.0864","2.0864","","",""
"4935","1.6641","1.6641","1.6641","","",""
"4936","1.3513","1.3513","1.3513","","",""
"4937","1.3483","1.3483","1.3483","","",""
"4938","2.4219","2.4219","2.4219","","",""
"4939","1.6486","1.6486","1.6486","","",""
"4940","2.2242","2.2242","2.2242","","",""
"4941","1.6588","1.6588","1.6588","","",""
"4942","2.1418","2.1418","2.1418","","",""
